19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,185,184,185,184,185,184,185,184,119,120,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,153,152,153,152,153,152,153,152,119,120,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,185,184,185,184,185,184,185,184,119,120,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,153,152,153,152,153,152,153,152,119,120,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,185,184,185,184,185,184,185,87,119,120,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,153,152,153,152,153,152,153,119,119,120,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,185,184,185,184,185,184,87,119,120,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,152,153,152,153,87,87,87,119,119,120,152,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,87,87,87,87,119,119,119,119,120,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,152,153,153,153,153,153,153,153,153,153,153,153,153,153,119,119,119,119,120,153,152,153,152,153,152,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,152,153,153,153,185,185,185,185,185,185,185,185,185,185,185,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,19,19,19,19,152,153,153,153,153,153,185,185,185,19,19,19,19,19,19,19,19,19,19,19,19,152,153,152,153,152,153,152,153,152,153,152,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,19,152,153,153,153,153,185,185,185,185,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,19,152,153,185,185,185,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,153,152,153,152,153,152,153,152,153,152,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,152,153,153,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,152,153,185,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,153,152,153,152,153,152,153,152,153,152,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,152,153,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184
19,19,19,19,19,19,19,19,19,19,152,153,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,153,152,153,152,153,152,153,152,153,152,153,152,152,152,153,152,153,152,153,152,153,152,153,152
19,19,19,19,19,19,19,19,19,19,152,153,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184,185,184
